x0,y0,x1,y1,realSeparation,desiredSeparation,pairHeadingAngle,desiredOrientation,time,frequency
284 , 326 , 325 , 211 , 122.09 , 120.0 , 70.378 , 60.0 , 61.064 , -25.82
284 , 326 , 325 , 210 , 123.033 , 120.0 , 70.534 , 60.0 , 61.08 , -23.935
284 , 326 , 326 , 211 , 122.43 , 120.0 , 69.937 , 60.0 , 61.094 , -25.141
284 , 326 , 325 , 210 , 123.033 , 120.0 , 70.534 , 0.0 , 61.111 , -23.935
283 , 326 , 325 , 210 , 123.369 , 120.0 , 70.096 , 0.0 , 61.128 , -23.261
283 , 326 , 326 , 210 , 123.713 , 120.0 , 69.661 , 0.0 , 61.144 , -22.573
283 , 326 , 325 , 210 , 123.369 , 120.0 , 70.096 , 0.0 , 61.162 , -23.261
283 , 326 , 326 , 210 , 123.713 , 120.0 , 69.661 , 0.0 , 61.194 , -22.573
283 , 325 , 326 , 211 , 121.84 , 120.0 , 69.334 , 0.0 , 61.248 , -26.32
283 , 326 , 327 , 211 , 123.13 , 120.0 , 69.063 , 0.0 , 61.261 , -23.74
282 , 325 , 327 , 211 , 122.56 , 120.0 , 68.459 , 0.0 , 61.279 , -24.88
282 , 325 , 328 , 211 , 122.931 , 120.0 , 68.025 , 0.0 , 61.344 , -24.138
282 , 325 , 327 , 211 , 122.56 , 120.0 , 68.459 , 0.0 , 61.361 , -24.88
282 , 325 , 328 , 212 , 122.004 , 120.0 , 67.85 , 0.0 , 61.41 , -25.992
282 , 325 , 328 , 211 , 122.931 , 120.0 , 68.025 , 0.0 , 61.427 , -24.138
282 , 325 , 328 , 212 , 122.004 , 120.0 , 67.85 , 0.0 , 61.444 , -25.992
282 , 325 , 329 , 212 , 122.385 , 120.0 , 67.416 , 0.0 , 61.477 , -25.231
281 , 324 , 329 , 212 , 121.852 , 120.0 , 66.801 , 0.0 , 61.494 , -26.295
280 , 324 , 329 , 212 , 122.25 , 120.0 , 66.371 , 0.0 , 61.562 , -25.501
280 , 324 , 330 , 213 , 121.742 , 120.0 , 65.751 , 0.0 , 61.577 , -26.517
280 , 324 , 329 , 213 , 121.334 , 120.0 , 66.181 , 0.0 , 61.594 , -27.332
280 , 324 , 330 , 213 , 121.742 , 120.0 , 65.751 , 0.0 , 61.614 , -26.517
280 , 324 , 329 , 213 , 121.334 , 120.0 , 66.181 , 0.0 , 61.643 , -27.332
280 , 324 , 330 , 213 , 121.742 , 120.0 , 65.751 , 0.0 , 61.661 , -26.517
280 , 324 , 330 , 214 , 120.83 , 120.0 , 65.556 , 0.0 , 61.677 , -28.339
280 , 324 , 330 , 213 , 121.742 , 120.0 , 65.751 , 0.0 , 61.693 , -26.517
280 , 324 , 330 , 212 , 122.654 , 120.0 , 65.943 , 0.0 , 61.726 , -24.692
280 , 324 , 330 , 213 , 121.742 , 120.0 , 65.751 , 0.0 , 61.743 , -26.517
280 , 323 , 330 , 212 , 121.742 , 120.0 , 65.751 , 0.0 , 61.759 , -26.517
280 , 323 , 331 , 212 , 122.156 , 120.0 , 65.323 , 0.0 , 61.776 , -25.689
280 , 323 , 331 , 213 , 121.248 , 120.0 , 65.126 , 0.0 , 61.793 , -27.505
280 , 324 , 332 , 213 , 122.577 , 120.0 , 64.898 , 0.0 , 61.809 , -24.847
279 , 324 , 331 , 212 , 123.483 , 120.0 , 65.095 , 0.0 , 61.827 , -23.034
279 , 323 , 332 , 213 , 122.102 , 120.0 , 64.274 , 0.0 , 61.861 , -25.795
279 , 323 , 331 , 213 , 121.672 , 120.0 , 64.699 , 0.0 , 61.897 , -26.657
279 , 323 , 332 , 213 , 122.102 , 120.0 , 64.274 , 0.0 , 61.911 , -25.795
278 , 323 , 332 , 213 , 122.54 , 120.0 , 63.853 , 0.0 , 61.927 , -24.92
279 , 323 , 332 , 213 , 122.102 , 120.0 , 64.274 , 0.0 , 61.977 , -25.795
278 , 323 , 333 , 213 , 122.984 , 120.0 , 63.435 , 0.0 , 61.992 , -24.033
278 , 323 , 332 , 213 , 122.54 , 120.0 , 63.853 , 0.0 , 62.027 , -24.92
278 , 323 , 333 , 213 , 122.984 , 120.0 , 63.435 , 0.0 , 62.059 , -24.033
277 , 322 , 333 , 214 , 121.655 , 120.0 , 62.592 , 0.0 , 62.092 , -26.689
277 , 322 , 334 , 214 , 122.119 , 120.0 , 62.176 , 0.0 , 62.125 , -25.762
276 , 322 , 334 , 214 , 122.589 , 120.0 , 61.763 , 0.0 , 62.176 , -24.823
276 , 321 , 334 , 214 , 121.709 , 120.0 , 61.54 , 0.0 , 62.208 , -26.583
276 , 321 , 335 , 215 , 121.314 , 120.0 , 60.9 , 0.0 , 62.225 , -27.373
275 , 321 , 335 , 215 , 121.803 , 120.0 , 60.489 , 0.0 , 62.241 , -26.394
275 , 320 , 335 , 215 , 120.934 , 120.0 , 60.255 , 0.0 , 62.275 , -28.132
275 , 321 , 336 , 215 , 122.299 , 120.0 , 60.081 , 0.0 , 62.292 , -25.402
275 , 321 , 335 , 215 , 121.803 , 120.0 , 60.489 , 0.0 , 62.311 , -26.394
274 , 320 , 336 , 215 , 121.939 , 120.0 , 59.439 , 0.0 , 62.326 , -26.123
275 , 321 , 336 , 215 , 122.299 , 120.0 , 60.081 , 0.0 , 62.343 , -25.402
274 , 320 , 337 , 215 , 122.45 , 120.0 , 59.036 , 0.0 , 62.359 , -25.1
274 , 320 , 337 , 216 , 121.594 , 120.0 , 58.794 , 0.0 , 62.41 , -26.813
273 , 320 , 337 , 216 , 122.115 , 120.0 , 58.392 , 0.0 , 62.446 , -25.771
273 , 320 , 338 , 217 , 121.795 , 120.0 , 57.745 , 0.0 , 62.479 , -26.41
273 , 320 , 337 , 216 , 122.115 , 120.0 , 58.392 , 0.0 , 62.491 , -25.771
273 , 320 , 338 , 217 , 121.795 , 120.0 , 57.745 , 0.0 , 62.509 , -26.41
273 , 320 , 338 , 216 , 122.642 , 120.0 , 57.995 , 0.0 , 62.524 , -24.716
272 , 319 , 338 , 217 , 121.491 , 120.0 , 57.095 , 0.0 , 62.541 , -27.019
271 , 319 , 338 , 217 , 122.037 , 120.0 , 56.701 , 0.0 , 62.624 , -25.926
271 , 318 , 339 , 217 , 121.758 , 120.0 , 56.049 , 0.0 , 62.642 , -26.484
271 , 318 , 339 , 218 , 120.93 , 120.0 , 55.784 , 0.0 , 62.673 , -28.141
271 , 318 , 339 , 217 , 121.758 , 120.0 , 56.049 , 0.0 , 62.691 , -26.484
270 , 318 , 339 , 218 , 121.495 , 120.0 , 55.394 , 0.0 , 62.708 , -27.01
270 , 318 , 340 , 218 , 122.066 , 120.0 , 55.008 , 0.0 , 62.741 , -25.869
269 , 318 , 340 , 218 , 122.642 , 120.0 , 54.625 , 0.0 , 62.779 , -24.716
268 , 318 , 340 , 219 , 122.413 , 120.0 , 53.973 , 0.0 , 62.823 , -25.174
268 , 317 , 340 , 219 , 121.606 , 120.0 , 53.696 , 0.0 , 62.843 , -26.788
268 , 317 , 341 , 219 , 122.201 , 120.0 , 53.318 , 0.0 , 62.876 , -25.599
268 , 317 , 341 , 220 , 121.4 , 120.0 , 53.036 , 0.0 , 62.89 , -27.2
268 , 317 , 342 , 220 , 122.004 , 120.0 , 52.66 , 0.0 , 62.906 , -25.992
268 , 316 , 341 , 220 , 120.603 , 120.0 , 52.75 , 0.0 , 62.923 , -28.795
268 , 316 , 341 , 221 , 119.808 , 120.0 , 52.461 , 0.0 , 62.94 , -30.384
267 , 315 , 342 , 221 , 120.254 , 120.0 , 51.415 , 0.0 , 62.973 , -29.492
268 , 315 , 342 , 221 , 119.633 , 120.0 , 51.789 , 0.0 , 62.989 , -30.734
267 , 315 , 341 , 221 , 119.633 , 120.0 , 51.789 , 0.0 , 63.006 , -30.734
267 , 315 , 342 , 221 , 120.254 , 120.0 , 51.415 , 0.0 , 63.023 , -29.492
268 , 315 , 342 , 221 , 119.633 , 120.0 , 51.789 , 0.0 , 63.04 , -30.734
268 , 315 , 342 , 222 , 118.849 , 120.0 , 51.491 , 0.0 , 63.056 , -32.303
267 , 314 , 342 , 221 , 119.474 , 120.0 , 51.116 , 0.0 , 63.09 , -31.052
267 , 314 , 343 , 222 , 119.331 , 120.0 , 50.44 , 0.0 , 63.106 , -31.337
267 , 314 , 342 , 222 , 118.697 , 120.0 , 50.812 , 0.0 , 63.122 , -32.606
267 , 314 , 343 , 222 , 119.331 , 120.0 , 50.44 , 0.0 , 63.155 , -31.337
266 , 314 , 342 , 222 , 119.331 , 120.0 , 50.44 , 0.0 , 63.172 , -31.337
266 , 314 , 343 , 222 , 119.971 , 120.0 , 50.072 , 0.0 , 63.19 , -30.058
266 , 313 , 343 , 222 , 119.206 , 120.0 , 49.764 , 0.0 , 63.205 , -31.589
266 , 314 , 342 , 222 , 119.331 , 120.0 , 50.44 , 0.0 , 63.224 , -31.337
266 , 314 , 344 , 222 , 120.615 , 120.0 , 49.708 , 0.0 , 63.239 , -28.77
265 , 314 , 344 , 222 , 121.264 , 120.0 , 49.347 , 0.0 , 63.255 , -27.472
265 , 313 , 344 , 223 , 119.754 , 120.0 , 48.724 , 0.0 , 63.272 , -30.492
264 , 313 , 344 , 223 , 120.416 , 120.0 , 48.366 , 0.0 , 63.289 , -29.168
264 , 313 , 345 , 224 , 120.341 , 120.0 , 47.694 , 0.0 , 63.322 , -29.318
263 , 313 , 345 , 223 , 121.754 , 120.0 , 47.663 , 0.0 , 63.34 , -26.492
263 , 313 , 345 , 224 , 121.017 , 120.0 , 47.344 , 0.0 , 63.372 , -27.967
263 , 312 , 345 , 224 , 120.283 , 120.0 , 47.021 , 0.0 , 63.39 , -29.434
263 , 312 , 346 , 225 , 120.241 , 120.0 , 46.348 , 0.0 , 63.423 , -29.517
262 , 312 , 346 , 225 , 120.934 , 120.0 , 46.005 , 0.0 , 63.44 , -28.132
262 , 312 , 347 , 225 , 121.631 , 120.0 , 45.666 , 0.0 , 63.471 , -26.739
261 , 312 , 347 , 225 , 122.332 , 120.0 , 45.331 , 0.0 , 63.49 , -25.337
261 , 311 , 348 , 225 , 122.332 , 120.0 , 44.669 , 0.0 , 63.524 , -25.337
260 , 311 , 348 , 225 , 123.045 , 120.0 , 44.341 , 0.0 , 63.538 , -23.911
260 , 311 , 348 , 226 , 122.348 , 120.0 , 44.007 , 0.0 , 63.572 , -25.304
260 , 310 , 349 , 226 , 122.381 , 120.0 , 43.345 , 0.0 , 63.589 , -25.239
260 , 311 , 350 , 226 , 123.794 , 120.0 , 43.363 , 0.0 , 63.606 , -22.412
259 , 310 , 349 , 226 , 123.11 , 120.0 , 43.025 , 0.0 , 63.621 , -23.781
259 , 310 , 350 , 227 , 123.167 , 120.0 , 42.368 , 0.0 , 63.638 , -23.667
258 , 310 , 350 , 227 , 123.907 , 120.0 , 42.056 , 0.0 , 63.655 , -22.186
258 , 310 , 350 , 228 , 123.24 , 120.0 , 41.711 , 0.0 , 63.688 , -23.521
257 , 309 , 351 , 228 , 124.085 , 120.0 , 40.752 , 0.0 , 63.721 , -21.831
257 , 308 , 351 , 229 , 122.788 , 120.0 , 40.045 , 0.0 , 63.755 , -24.423
256 , 308 , 351 , 228 , 124.197 , 120.0 , 40.101 , 0.0 , 63.771 , -21.605
257 , 308 , 351 , 228 , 123.434 , 120.0 , 40.4 , 0.0 , 63.789 , -23.132
256 , 308 , 352 , 229 , 124.326 , 120.0 , 39.452 , 0.0 , 63.805 , -21.348
255 , 307 , 353 , 230 , 124.631 , 120.0 , 38.157 , 0.0 , 63.854 , -20.737
255 , 307 , 352 , 229 , 124.471 , 120.0 , 38.804 , 0.0 , 63.872 , -21.058
255 , 307 , 353 , 229 , 125.252 , 120.0 , 38.517 , 0.0 , 63.892 , -19.497
255 , 306 , 353 , 230 , 124.016 , 120.0 , 37.794 , 0.0 , 63.904 , -21.968
255 , 306 , 354 , 231 , 124.201 , 120.0 , 37.147 , 0.0 , 63.954 , -21.597
255 , 306 , 353 , 231 , 123.406 , 120.0 , 37.427 , 0.0 , 63.97 , -23.188
255 , 306 , 354 , 231 , 124.201 , 120.0 , 37.147 , 0.0 , 64.004 , -21.597
254 , 305 , 354 , 231 , 124.403 , 120.0 , 36.501 , 0.0 , 64.024 , -21.195
254 , 305 , 355 , 232 , 124.619 , 120.0 , 35.858 , 0.0 , 64.037 , -20.761
254 , 305 , 354 , 232 , 123.81 , 120.0 , 36.129 , 0.0 , 64.057 , -22.379
254 , 305 , 355 , 232 , 124.619 , 120.0 , 35.858 , 0.0 , 64.07 , -20.761
253 , 304 , 355 , 233 , 124.278 , 120.0 , 34.841 , 0.0 , 64.103 , -21.444
253 , 304 , 356 , 233 , 125.1 , 120.0 , 34.579 , 0.0 , 64.12 , -19.8
252 , 304 , 356 , 234 , 125.363 , 120.0 , 33.944 , 0.0 , 64.17 , -19.273
252 , 304 , 357 , 235 , 125.642 , 120.0 , 33.311 , 0.0 , 64.186 , -18.715
252 , 303 , 356 , 234 , 124.808 , 120.0 , 33.563 , 0.0 , 64.203 , -20.384
252 , 303 , 356 , 235 , 124.258 , 120.0 , 33.179 , 0.0 , 64.221 , -21.484
252 , 302 , 356 , 235 , 123.713 , 120.0 , 32.791 , 0.0 , 64.236 , -22.573
252 , 302 , 356 , 236 , 123.175 , 120.0 , 32.4 , 0.0 , 64.269 , -23.651
252 , 301 , 356 , 236 , 122.642 , 120.0 , 32.005 , 0.0 , 64.302 , -24.716
252 , 301 , 357 , 237 , 122.967 , 120.0 , 31.363 , 0.0 , 64.336 , -24.065
252 , 301 , 357 , 236 , 123.491 , 120.0 , 31.759 , 0.0 , 64.352 , -23.018
251 , 300 , 357 , 237 , 123.309 , 120.0 , 30.725 , 0.0 , 64.37 , -23.383
251 , 300 , 358 , 238 , 123.665 , 120.0 , 30.09 , 0.0 , 64.402 , -22.67
251 , 299 , 358 , 238 , 123.167 , 120.0 , 29.687 , 0.0 , 64.419 , -23.667
250 , 299 , 358 , 238 , 124.036 , 120.0 , 29.458 , 0.0 , 64.435 , -21.927
250 , 299 , 359 , 239 , 124.423 , 120.0 , 28.831 , 0.0 , 64.452 , -21.155
250 , 298 , 358 , 239 , 123.065 , 120.0 , 28.648 , 0.0 , 64.469 , -23.87
250 , 298 , 358 , 240 , 122.589 , 120.0 , 28.237 , 0.0 , 64.502 , -24.823
250 , 298 , 359 , 240 , 123.471 , 120.0 , 28.018 , 0.0 , 64.52 , -23.059
249 , 297 , 358 , 240 , 123.004 , 120.0 , 27.607 , 0.0 , 64.535 , -23.992
249 , 297 , 359 , 241 , 123.434 , 120.0 , 26.98 , 0.0 , 64.552 , -23.132
249 , 296 , 359 , 241 , 122.984 , 120.0 , 26.565 , 0.0 , 64.585 , -24.033
249 , 296 , 359 , 242 , 122.54 , 120.0 , 26.147 , 0.0 , 64.602 , -24.92
248 , 295 , 359 , 242 , 123.004 , 120.0 , 25.523 , 0.0 , 64.636 , -23.992
249 , 295 , 359 , 242 , 122.102 , 120.0 , 25.726 , 0.0 , 64.653 , -25.795
249 , 294 , 359 , 243 , 121.248 , 120.0 , 24.874 , 0.0 , 64.668 , -27.505
249 , 294 , 359 , 242 , 121.672 , 120.0 , 25.301 , 0.0 , 64.685 , -26.657
249 , 294 , 359 , 243 , 121.248 , 120.0 , 24.874 , 0.0 , 64.701 , -27.505
250 , 293 , 359 , 244 , 119.507 , 120.0 , 24.206 , 0.0 , 64.735 , -30.985
250 , 293 , 360 , 244 , 120.42 , 120.0 , 24.011 , 0.0 , 64.752 , -29.16
249 , 293 , 359 , 245 , 120.017 , 120.0 , 23.575 , 0.0 , 64.768 , -29.967
250 , 293 , 359 , 245 , 119.101 , 120.0 , 23.767 , 0.0 , 64.785 , -31.798
250 , 292 , 359 , 245 , 118.701 , 120.0 , 23.325 , 0.0 , 64.801 , -32.597
250 , 292 , 360 , 246 , 119.231 , 120.0 , 22.694 , 0.0 , 64.867 , -31.538
250 , 291 , 360 , 246 , 118.849 , 120.0 , 22.249 , 0.0 , 64.885 , -32.303
249 , 291 , 360 , 246 , 119.775 , 120.0 , 22.068 , 0.0 , 64.917 , -30.45
250 , 291 , 360 , 246 , 118.849 , 120.0 , 22.249 , 0.0 , 64.934 , -32.303
250 , 290 , 360 , 246 , 118.474 , 120.0 , 21.801 , 0.0 , 64.967 , -33.053
249 , 290 , 360 , 247 , 119.038 , 120.0 , 21.176 , 0.0 , 64.987 , -31.924
249 , 289 , 360 , 247 , 118.68 , 120.0 , 20.726 , 0.0 , 65.019 , -32.64
249 , 289 , 361 , 248 , 119.269 , 120.0 , 20.106 , 0.0 , 65.034 , -31.463
249 , 288 , 361 , 248 , 118.929 , 120.0 , 19.654 , 0.0 , 65.069 , -32.143
249 , 288 , 361 , 249 , 118.596 , 120.0 , 19.199 , 0.0 , 65.085 , -32.808
249 , 288 , 361 , 248 , 118.929 , 120.0 , 19.654 , 0.0 , 65.1 , -32.143
248 , 287 , 361 , 249 , 119.218 , 120.0 , 18.587 , 0.0 , 65.117 , -31.563
248 , 287 , 361 , 250 , 118.903 , 120.0 , 18.13 , 0.0 , 65.134 , -32.193
247 , 286 , 362 , 251 , 120.208 , 120.0 , 16.928 , 0.0 , 65.183 , -29.584
247 , 286 , 361 , 251 , 119.252 , 120.0 , 17.067 , 0.0 , 65.2 , -31.496
247 , 285 , 362 , 252 , 119.641 , 120.0 , 16.011 , 0.0 , 65.218 , -30.718
247 , 285 , 361 , 252 , 118.68 , 120.0 , 16.144 , 0.0 , 65.235 , -32.64
247 , 284 , 362 , 253 , 119.105 , 120.0 , 15.086 , 0.0 , 65.268 , -31.79
247 , 285 , 362 , 253 , 119.369 , 120.0 , 15.55 , 0.0 , 65.3 , -31.262
246 , 284 , 362 , 253 , 120.071 , 120.0 , 14.962 , 0.0 , 65.318 , -29.858
246 , 284 , 362 , 254 , 119.817 , 120.0 , 14.5 , 0.0 , 65.335 , -30.367
246 , 284 , 363 , 255 , 120.54 , 120.0 , 13.921 , 0.0 , 65.35 , -28.919
245 , 283 , 362 , 254 , 120.54 , 120.0 , 13.921 , 0.0 , 65.369 , -28.919
245 , 283 , 363 , 255 , 121.277 , 120.0 , 13.349 , 0.0 , 65.383 , -27.447
245 , 282 , 363 , 255 , 121.05 , 120.0 , 12.888 , 0.0 , 65.4 , -27.901
245 , 281 , 363 , 255 , 120.83 , 120.0 , 12.426 , 0.0 , 65.416 , -28.339
245 , 281 , 364 , 256 , 121.598 , 120.0 , 11.864 , 0.0 , 65.451 , -26.805
245 , 281 , 364 , 257 , 121.396 , 120.0 , 11.402 , 0.0 , 65.466 , -27.208
245 , 281 , 363 , 257 , 120.416 , 120.0 , 11.497 , 0.0 , 65.483 , -29.168
245 , 281 , 364 , 257 , 121.396 , 120.0 , 11.402 , 0.0 , 65.5 , -27.208
244 , 280 , 364 , 258 , 122.0 , 120.0 , 10.389 , 0.0 , 65.517 , -26.0
244 , 280 , 365 , 258 , 122.984 , 120.0 , 10.305 , 0.0 , 65.534 , -24.033
244 , 279 , 365 , 259 , 122.642 , 120.0 , 9.386 , 0.0 , 65.566 , -24.716
243 , 279 , 365 , 259 , 123.628 , 120.0 , 9.31 , 0.0 , 65.583 , -22.743
244 , 279 , 365 , 259 , 122.642 , 120.0 , 9.386 , 0.0 , 65.599 , -24.716
243 , 278 , 366 , 260 , 124.31 , 120.0 , 8.326 , 0.0 , 65.617 , -21.38
243 , 278 , 366 , 261 , 124.169 , 120.0 , 7.869 , 0.0 , 65.632 , -21.662
243 , 277 , 366 , 261 , 124.036 , 120.0 , 7.411 , 0.0 , 65.649 , -21.927
243 , 277 , 366 , 262 , 123.911 , 120.0 , 6.953 , 0.0 , 65.682 , -22.177
243 , 276 , 366 , 262 , 123.794 , 120.0 , 6.494 , 0.0 , 65.699 , -22.412
243 , 275 , 366 , 263 , 123.584 , 120.0 , 5.572 , 0.0 , 65.72 , -22.832
243 , 274 , 366 , 264 , 123.406 , 120.0 , 4.648 , 0.0 , 65.732 , -23.188
244 , 274 , 366 , 264 , 122.409 , 120.0 , 4.686 , 0.0 , 65.765 , -25.182
244 , 273 , 366 , 265 , 122.262 , 120.0 , 3.752 , 0.0 , 65.782 , -25.476
244 , 273 , 367 , 265 , 123.26 , 120.0 , 3.721 , 0.0 , 65.803 , -23.48
243 , 273 , 367 , 265 , 124.258 , 120.0 , 3.691 , 0.0 , 65.821 , -21.484
244 , 273 , 366 , 265 , 122.262 , 120.0 , 3.752 , 0.0 , 65.833 , -25.476
243 , 272 , 366 , 266 , 123.146 , 120.0 , 2.793 , 0.0 , 65.85 , -23.707
244 , 271 , 366 , 266 , 122.102 , 120.0 , 2.347 , 0.0 , 65.865 , -25.795
243 , 271 , 367 , 266 , 124.101 , 120.0 , 2.309 , 0.0 , 65.884 , -21.798
244 , 271 , 366 , 266 , 122.102 , 120.0 , 2.347 , 0.0 , 65.898 , -25.795
243 , 270 , 366 , 266 , 123.065 , 120.0 , 1.863 , 0.0 , 65.915 , 23.87
243 , 270 , 367 , 266 , 124.064 , 120.0 , 1.848 , 0.0 , 65.933 , 21.871
243 , 269 , 367 , 266 , 124.036 , 120.0 , 1.386 , 0.0 , 65.966 , 21.927
244 , 269 , 366 , 266 , 122.037 , 120.0 , 1.409 , 0.0 , 65.983 , 25.926
244 , 268 , 366 , 267 , 122.004 , 120.0 , 0.47 , 0.0 , 66.014 , 25.992
244 , 268 , 367 , 267 , 123.004 , 120.0 , 0.466 , 0.0 , 66.031 , 23.992
244 , 267 , 366 , 267 , 122.0 , 120.0 , 0.0 , 0.0 , 66.048 , 26.0
244 , 267 , 366 , 268 , 122.004 , 120.0 , -0.47 , 0.0 , 66.083 , 25.992
245 , 267 , 366 , 268 , 121.004 , 120.0 , -0.474 , 0.0 , 66.099 , 27.992
245 , 266 , 367 , 269 , 122.037 , 120.0 , -1.409 , 0.0 , 66.115 , 25.926
245 , 266 , 366 , 269 , 121.037 , 120.0 , -1.42 , 0.0 , 66.132 , 27.926
246 , 266 , 366 , 270 , 120.067 , 120.0 , -1.909 , 0.0 , 66.149 , 29.867
246 , 265 , 365 , 270 , 119.105 , 120.0 , -2.406 , 0.0 , 66.164 , 31.79
246 , 264 , 365 , 271 , 119.206 , 120.0 , -3.366 , 0.0 , 66.181 , 31.589
246 , 264 , 364 , 272 , 118.271 , 120.0 , -3.879 , 0.0 , 66.214 , 33.458
247 , 263 , 365 , 273 , 118.423 , 120.0 , -4.844 , 0.0 , 66.231 , 33.154
247 , 262 , 364 , 273 , 117.516 , 120.0 , -5.371 , 0.0 , 66.252 , 34.968
248 , 262 , 364 , 274 , 116.619 , 120.0 , -5.906 , 0.0 , 66.28 , 36.762
248 , 261 , 364 , 274 , 116.726 , 120.0 , -6.394 , 0.0 , 66.297 , 36.548
248 , 260 , 363 , 275 , 115.974 , 120.0 , -7.431 , 0.0 , 66.314 , 38.052
248 , 260 , 363 , 276 , 116.108 , 120.0 , -7.921 , 0.0 , 66.347 , 37.785
249 , 260 , 363 , 276 , 115.117 , 120.0 , -7.989 , 0.0 , 66.363 , 39.765
249 , 259 , 362 , 276 , 114.272 , 120.0 , -8.556 , 0.0 , 66.38 , 41.457
250 , 259 , 362 , 276 , 113.283 , 120.0 , -8.631 , 0.0 , 66.415 , 43.434
250 , 258 , 362 , 277 , 113.6 , 120.0 , -9.628 , 0.0 , 66.43 , 42.8
251 , 258 , 362 , 278 , 112.787 , 120.0 , -10.214 , 0.0 , 66.463 , 44.425
251 , 258 , 363 , 278 , 113.772 , 120.0 , -10.125 , 0.0 , 66.48 , 42.457
251 , 257 , 362 , 278 , 112.969 , 120.0 , -10.713 , 0.0 , 66.496 , 44.062
251 , 257 , 363 , 278 , 113.952 , 120.0 , -10.62 , 0.0 , 66.513 , 42.097
250 , 257 , 362 , 278 , 113.952 , 120.0 , -10.62 , 0.0 , 66.531 , 42.097
250 , 257 , 363 , 278 , 114.935 , 120.0 , -10.528 , 0.0 , 66.563 , 40.13
250 , 256 , 363 , 279 , 115.317 , 120.0 , -11.505 , 0.0 , 66.58 , 39.366
250 , 256 , 364 , 278 , 116.103 , 120.0 , -10.923 , 0.0 , 66.597 , 37.793
250 , 256 , 363 , 278 , 115.122 , 120.0 , -11.017 , 0.0 , 66.63 , 39.757
249 , 256 , 363 , 278 , 116.103 , 120.0 , -10.923 , 0.0 , 66.646 , 37.793
249 , 256 , 364 , 279 , 117.277 , 120.0 , -11.31 , 0.0 , 66.663 , 35.445
249 , 256 , 364 , 278 , 117.085 , 120.0 , -10.83 , 0.0 , 66.679 , 35.829
249 , 257 , 364 , 278 , 116.902 , 120.0 , -10.349 , 0.0 , 66.729 , 36.197
249 , 257 , 365 , 278 , 117.886 , 120.0 , -10.261 , 0.0 , 66.746 , 34.229
248 , 256 , 365 , 278 , 119.05 , 120.0 , -10.649 , 0.0 , 66.781 , 31.899
248 , 256 , 366 , 277 , 119.854 , 120.0 , -10.091 , 0.0 , 66.797 , 30.292
248 , 257 , 366 , 277 , 119.683 , 120.0 , -9.62 , 0.0 , 66.814 , 30.634
247 , 257 , 366 , 277 , 120.669 , 120.0 , -9.54 , 0.0 , 66.829 , 28.662
247 , 256 , 367 , 277 , 121.824 , 120.0 , -9.926 , 0.0 , 66.846 , 26.353
247 , 257 , 367 , 276 , 121.495 , 120.0 , -8.997 , 0.0 , 66.863 , 27.01
246 , 256 , 367 , 276 , 122.642 , 120.0 , -9.386 , 0.0 , 66.879 , 24.716
245 , 257 , 368 , 276 , 124.459 , 120.0 , -8.781 , 0.0 , 66.897 , 21.082
245 , 257 , 367 , 275 , 123.321 , 120.0 , -8.393 , 0.0 , 66.912 , 23.359
245 , 258 , 367 , 275 , 123.179 , 120.0 , -7.933 , 0.0 , 66.934 , 23.643
245 , 259 , 367 , 275 , 123.045 , 120.0 , -7.472 , 0.0 , 66.962 , 23.911
244 , 259 , 368 , 275 , 125.028 , 120.0 , -7.352 , 0.0 , 66.998 , 19.944
245 , 260 , 367 , 274 , 122.801 , 120.0 , -6.546 , 0.0 , 67.012 , 24.399
244 , 260 , 368 , 274 , 124.788 , 120.0 , -6.442 , 0.0 , 67.029 , 20.424
244 , 260 , 368 , 275 , 124.904 , 120.0 , -6.897 , 0.0 , 67.096 , 20.192
244 , 260 , 368 , 274 , 124.788 , 120.0 , -6.442 , 0.0 , 67.111 , 20.424
244 , 261 , 368 , 274 , 124.68 , 120.0 , -5.985 , 0.0 , 67.148 , 20.641
244 , 261 , 368 , 273 , 124.579 , 120.0 , -5.528 , 0.0 , 67.161 , 20.841
244 , 261 , 368 , 274 , 124.68 , 120.0 , -5.985 , 0.0 , 67.179 , 20.641
244 , 262 , 368 , 273 , 124.487 , 120.0 , -5.069 , 0.0 , 67.195 , 21.026
245 , 263 , 368 , 273 , 123.406 , 120.0 , -4.648 , 0.0 , 67.229 , 23.188
245 , 263 , 368 , 272 , 123.329 , 120.0 , -4.185 , 0.0 , 67.262 , 23.342
245 , 264 , 368 , 273 , 123.329 , 120.0 , -4.185 , 0.0 , 67.278 , 23.342
246 , 264 , 368 , 273 , 122.332 , 120.0 , -4.219 , 0.0 , 67.294 , 25.337
246 , 264 , 368 , 272 , 122.262 , 120.0 , -3.752 , 0.0 , 67.312 , 25.476
246 , 264 , 368 , 273 , 122.332 , 120.0 , -4.219 , 0.0 , 67.328 , 25.337
247 , 265 , 368 , 272 , 121.202 , 120.0 , -3.311 , 0.0 , 67.345 , 27.595
246 , 265 , 368 , 272 , 122.201 , 120.0 , -3.284 , 0.0 , 67.361 , 25.599
247 , 266 , 368 , 272 , 121.149 , 120.0 , -2.839 , 0.0 , 67.394 , 27.703
247 , 266 , 368 , 271 , 121.103 , 120.0 , -2.366 , 0.0 , 67.411 , 27.793
246 , 265 , 368 , 270 , 122.102 , 120.0 , -2.347 , 0.0 , 67.427 , 25.795
