x0,y0,x1,y1,realSeparation,desiredSeparation,pairHeadingAngle,desiredOrientation,time,frequency
255 , 272 , 370 , 288 , 116.108 , 120.0 , -7.921 , 0.0 , 82.971 , 37.785
255 , 273 , 370 , 288 , 115.974 , 120.0 , -7.431 , 0.0 , 82.989 , 38.052
255 , 273 , 370 , 289 , 116.108 , 120.0 , -7.921 , 0.0 , 83.023 , 37.785
255 , 272 , 370 , 288 , 116.108 , 120.0 , -7.921 , 0.0 , 83.039 , 37.785
255 , 272 , 371 , 289 , 117.239 , 120.0 , -8.337 , 0.0 , 83.058 , 35.522
255 , 272 , 371 , 288 , 117.098 , 120.0 , -7.853 , 0.0 , 83.072 , 35.804
255 , 272 , 370 , 288 , 116.108 , 120.0 , -7.921 , 0.0 , 83.105 , 37.785
255 , 273 , 371 , 288 , 116.966 , 120.0 , -7.368 , 0.0 , 83.122 , 36.068
255 , 274 , 372 , 289 , 117.958 , 120.0 , -7.306 , 0.0 , 83.189 , 34.085
254 , 274 , 373 , 288 , 119.821 , 120.0 , -6.71 , 0.0 , 83.221 , 30.359
254 , 274 , 372 , 288 , 118.828 , 120.0 , -6.766 , 0.0 , 83.237 , 32.345
254 , 274 , 373 , 288 , 119.821 , 120.0 , -6.71 , 0.0 , 83.288 , 30.359
254 , 274 , 373 , 287 , 119.708 , 120.0 , -6.234 , 0.0 , 83.304 , 30.584
254 , 274 , 373 , 288 , 119.821 , 120.0 , -6.71 , 0.0 , 83.321 , 30.359
254 , 274 , 373 , 287 , 119.708 , 120.0 , -6.234 , 0.0 , 83.339 , 30.584
254 , 275 , 373 , 286 , 119.507 , 120.0 , -5.281 , 0.0 , 83.387 , 30.985
253 , 275 , 373 , 286 , 120.503 , 120.0 , -5.237 , 0.0 , 83.42 , 28.994
254 , 275 , 373 , 286 , 119.507 , 120.0 , -5.281 , 0.0 , 83.437 , 30.985
254 , 276 , 374 , 285 , 120.337 , 120.0 , -4.289 , 0.0 , 83.47 , 29.326
253 , 275 , 374 , 286 , 121.499 , 120.0 , -5.194 , 0.0 , 83.488 , 27.002
253 , 276 , 375 , 285 , 122.332 , 120.0 , -4.219 , 0.0 , 83.503 , 25.337
253 , 276 , 374 , 285 , 121.334 , 120.0 , -4.254 , 0.0 , 83.521 , 27.332
253 , 277 , 375 , 284 , 122.201 , 120.0 , -3.284 , 0.0 , 83.554 , 25.599
252 , 277 , 375 , 285 , 123.26 , 120.0 , -3.721 , 0.0 , 83.57 , 23.48
253 , 278 , 375 , 284 , 122.147 , 120.0 , -2.816 , 0.0 , 83.586 , -25.705
252 , 278 , 376 , 284 , 124.145 , 120.0 , -2.77 , 0.0 , 83.62 , -21.71
253 , 279 , 375 , 284 , 122.102 , 120.0 , -2.347 , 0.0 , 83.638 , -25.795
253 , 279 , 375 , 283 , 122.066 , 120.0 , -1.878 , 0.0 , 83.653 , -25.869
252 , 279 , 375 , 283 , 123.065 , 120.0 , -1.863 , 0.0 , 83.673 , -23.87
253 , 280 , 376 , 283 , 123.037 , 120.0 , -1.397 , 0.0 , 83.688 , -23.927
252 , 280 , 376 , 283 , 124.036 , 120.0 , -1.386 , 0.0 , 83.703 , -21.927
252 , 280 , 375 , 282 , 123.016 , 120.0 , -0.932 , 0.0 , 83.72 , -23.967
253 , 281 , 375 , 282 , 122.004 , 120.0 , -0.47 , 0.0 , 83.736 , -25.992
252 , 281 , 376 , 282 , 124.004 , 120.0 , -0.462 , 0.0 , 83.753 , -21.992
253 , 281 , 375 , 282 , 122.004 , 120.0 , -0.47 , 0.0 , 83.771 , -25.992
252 , 282 , 375 , 282 , 123.0 , 120.0 , 0.0 , 0.0 , 83.787 , -24.0
253 , 283 , 375 , 282 , 122.004 , 120.0 , 0.47 , 0.0 , 83.807 , -25.992
253 , 283 , 375 , 281 , 122.016 , 120.0 , 0.939 , 0.0 , 83.822 , -25.967
253 , 283 , 374 , 281 , 121.017 , 120.0 , 0.947 , 0.0 , 83.837 , -27.967
253 , 284 , 374 , 280 , 121.066 , 120.0 , 1.893 , 0.0 , 83.87 , -27.868
254 , 285 , 373 , 279 , 119.151 , 120.0 , 2.886 , 0.0 , 83.919 , -31.698
254 , 285 , 373 , 278 , 119.206 , 120.0 , 3.366 , 0.0 , 83.952 , -31.589
254 , 286 , 373 , 278 , 119.269 , 120.0 , 3.846 , 0.0 , 83.97 , -31.463
255 , 287 , 373 , 277 , 118.423 , 120.0 , 4.844 , 0.0 , 83.988 , -33.154
255 , 288 , 372 , 277 , 117.516 , 120.0 , 5.371 , 0.0 , 84.02 , -34.968
256 , 289 , 372 , 277 , 116.619 , 120.0 , 5.906 , 0.0 , 84.035 , -36.762
256 , 289 , 372 , 276 , 116.726 , 120.0 , 6.394 , 0.0 , 84.053 , -36.548
256 , 289 , 372 , 275 , 116.842 , 120.0 , 6.882 , 0.0 , 84.07 , -36.316
256 , 290 , 372 , 275 , 116.966 , 120.0 , 7.368 , 0.0 , 84.118 , -36.068
257 , 290 , 372 , 274 , 116.108 , 120.0 , 7.921 , 0.0 , 84.137 , -37.785
257 , 290 , 371 , 274 , 115.117 , 120.0 , 7.989 , 0.0 , 84.151 , -39.765
257 , 291 , 372 , 274 , 116.25 , 120.0 , 8.409 , 0.0 , 84.168 , -37.501
257 , 292 , 372 , 273 , 116.559 , 120.0 , 9.382 , 0.0 , 84.205 , -36.882
256 , 292 , 372 , 273 , 117.546 , 120.0 , 9.302 , 0.0 , 84.218 , -34.909
256 , 292 , 371 , 273 , 116.559 , 120.0 , 9.382 , 0.0 , 84.251 , -36.882
257 , 292 , 371 , 273 , 115.572 , 120.0 , 9.462 , 0.0 , 84.318 , -38.855
256 , 292 , 371 , 272 , 116.726 , 120.0 , 9.866 , 0.0 , 84.336 , -36.548
257 , 293 , 372 , 272 , 116.902 , 120.0 , 10.349 , 0.0 , 84.351 , -36.197
256 , 292 , 372 , 272 , 117.712 , 120.0 , 9.782 , 0.0 , 84.368 , -34.577
256 , 292 , 373 , 273 , 118.533 , 120.0 , 9.224 , 0.0 , 84.402 , -32.935
255 , 292 , 373 , 272 , 119.683 , 120.0 , 9.62 , 0.0 , 84.419 , -30.634
255 , 292 , 373 , 273 , 119.52 , 120.0 , 9.147 , 0.0 , 84.469 , -30.96
255 , 291 , 373 , 273 , 119.365 , 120.0 , 8.673 , 0.0 , 84.485 , -31.27
255 , 291 , 374 , 273 , 120.354 , 120.0 , 8.601 , 0.0 , 84.502 , -29.293
254 , 291 , 374 , 273 , 121.342 , 120.0 , 8.531 , 0.0 , 84.518 , -27.315
254 , 291 , 375 , 273 , 122.332 , 120.0 , 8.461 , 0.0 , 84.536 , -25.337
254 , 291 , 374 , 273 , 121.342 , 120.0 , 8.531 , 0.0 , 84.55 , -27.315
254 , 291 , 375 , 274 , 122.188 , 120.0 , 7.997 , 0.0 , 84.588 , -25.623
254 , 290 , 375 , 274 , 122.053 , 120.0 , 7.533 , 0.0 , 84.603 , -25.893
253 , 290 , 375 , 274 , 123.045 , 120.0 , 7.472 , 0.0 , 84.617 , -23.911
253 , 290 , 375 , 275 , 122.919 , 120.0 , 7.009 , 0.0 , 84.634 , -24.163
253 , 289 , 375 , 275 , 122.801 , 120.0 , 6.546 , 0.0 , 84.651 , -24.399
252 , 289 , 376 , 275 , 124.788 , 120.0 , 6.442 , 0.0 , 84.684 , -20.424
253 , 289 , 376 , 275 , 123.794 , 120.0 , 6.494 , 0.0 , 84.709 , -22.412
252 , 288 , 376 , 275 , 124.68 , 120.0 , 5.985 , 0.0 , 84.717 , -20.641
252 , 288 , 376 , 276 , 124.579 , 120.0 , 5.528 , 0.0 , 84.734 , -20.841
252 , 287 , 376 , 276 , 124.487 , 120.0 , 5.069 , 0.0 , 84.75 , -21.026
251 , 287 , 377 , 277 , 126.396 , 120.0 , 4.538 , 0.0 , 84.767 , -17.208
252 , 287 , 376 , 277 , 124.403 , 120.0 , 4.611 , 0.0 , 84.788 , -21.195
251 , 286 , 376 , 278 , 125.256 , 120.0 , 3.662 , 0.0 , 84.801 , -19.489
251 , 285 , 376 , 278 , 125.196 , 120.0 , 3.205 , 0.0 , 84.834 , -19.608
251 , 285 , 377 , 279 , 126.143 , 120.0 , 2.726 , 0.0 , 84.866 , 17.714
251 , 284 , 376 , 279 , 125.1 , 120.0 , 2.291 , 0.0 , 84.884 , 19.8
251 , 284 , 376 , 280 , 125.064 , 120.0 , 1.833 , 0.0 , 84.899 , 19.872
251 , 283 , 376 , 280 , 125.036 , 120.0 , 1.375 , 0.0 , 84.933 , 19.928
251 , 282 , 376 , 281 , 125.004 , 120.0 , 0.458 , 0.0 , 84.967 , 19.992
251 , 282 , 375 , 282 , 124.0 , 120.0 , 0.0 , 0.0 , 85.033 , 22.0
252 , 282 , 375 , 282 , 123.0 , 120.0 , 0.0 , 0.0 , 85.05 , 24.0
251 , 281 , 375 , 283 , 124.016 , 120.0 , -0.924 , 0.0 , 85.067 , 21.968
252 , 281 , 375 , 283 , 123.016 , 120.0 , -0.932 , 0.0 , 85.084 , 23.967
253 , 280 , 375 , 283 , 122.037 , 120.0 , -1.409 , 0.0 , 85.099 , 25.926
252 , 279 , 375 , 284 , 123.102 , 120.0 , -2.328 , 0.0 , 85.116 , 23.797
252 , 279 , 375 , 285 , 123.146 , 120.0 , -2.793 , 0.0 , 85.132 , 23.707
253 , 278 , 374 , 285 , 121.202 , 120.0 , -3.311 , 0.0 , 85.152 , 27.595
253 , 277 , 374 , 286 , 121.334 , 120.0 , -4.254 , 0.0 , 85.182 , 27.332
253 , 277 , 373 , 286 , 120.337 , 120.0 , -4.289 , 0.0 , 85.198 , 29.326
254 , 277 , 373 , 287 , 119.419 , 120.0 , -4.803 , 0.0 , 85.232 , 31.161
254 , 276 , 373 , 288 , 119.604 , 120.0 , -5.758 , 0.0 , 85.251 , 30.793
254 , 276 , 372 , 288 , 118.609 , 120.0 , -5.807 , 0.0 , 85.266 , 32.783
254 , 276 , 373 , 288 , 119.604 , 120.0 , -5.758 , 0.0 , 85.282 , 30.793
254 , 275 , 372 , 288 , 118.714 , 120.0 , -6.287 , 0.0 , 85.298 , 32.572
254 , 275 , 372 , 289 , 118.828 , 120.0 , -6.766 , 0.0 , 85.315 , 32.345
255 , 275 , 372 , 290 , 117.958 , 120.0 , -7.306 , 0.0 , 85.35 , 34.085
255 , 274 , 372 , 290 , 118.089 , 120.0 , -7.787 , 0.0 , 85.369 , 33.822
255 , 275 , 372 , 290 , 117.958 , 120.0 , -7.306 , 0.0 , 85.381 , 34.085
255 , 274 , 372 , 290 , 118.089 , 120.0 , -7.787 , 0.0 , 85.398 , 33.822
255 , 274 , 371 , 290 , 117.098 , 120.0 , -7.853 , 0.0 , 85.418 , 35.804
255 , 273 , 371 , 291 , 117.388 , 120.0 , -8.82 , 0.0 , 85.432 , 35.224
256 , 273 , 371 , 291 , 116.4 , 120.0 , -8.896 , 0.0 , 85.486 , 37.2
254 , 272 , 372 , 291 , 119.52 , 120.0 , -9.147 , 0.0 , 85.498 , 30.96
255 , 272 , 371 , 290 , 117.388 , 120.0 , -8.82 , 0.0 , 85.532 , 35.224
255 , 273 , 371 , 290 , 117.239 , 120.0 , -8.337 , 0.0 , 85.548 , 35.522
254 , 272 , 370 , 291 , 117.546 , 120.0 , -9.302 , 0.0 , 85.564 , 34.909
254 , 272 , 370 , 290 , 117.388 , 120.0 , -8.82 , 0.0 , 85.582 , 35.224
254 , 272 , 369 , 290 , 116.4 , 120.0 , -8.896 , 0.0 , 85.599 , 37.2
254 , 272 , 369 , 291 , 116.559 , 120.0 , -9.382 , 0.0 , 85.62 , 36.882
254 , 272 , 368 , 291 , 115.572 , 120.0 , -9.462 , 0.0 , 85.649 , 38.855
255 , 272 , 368 , 292 , 114.756 , 120.0 , -10.037 , 0.0 , 85.68 , 40.487
255 , 272 , 369 , 292 , 115.741 , 120.0 , -9.951 , 0.0 , 85.7 , 38.518
255 , 272 , 368 , 292 , 114.756 , 120.0 , -10.037 , 0.0 , 85.715 , 40.487
255 , 271 , 368 , 292 , 114.935 , 120.0 , -10.528 , 0.0 , 85.747 , 40.13
255 , 272 , 368 , 292 , 114.756 , 120.0 , -10.037 , 0.0 , 85.764 , 40.487
254 , 271 , 369 , 292 , 116.902 , 120.0 , -10.349 , 0.0 , 85.815 , 36.197
254 , 272 , 369 , 291 , 116.559 , 120.0 , -9.382 , 0.0 , 85.831 , 36.882
253 , 272 , 369 , 291 , 117.546 , 120.0 , -9.302 , 0.0 , 85.881 , 34.909
254 , 272 , 369 , 291 , 116.559 , 120.0 , -9.382 , 0.0 , 85.897 , 36.882
254 , 273 , 369 , 291 , 116.4 , 120.0 , -8.896 , 0.0 , 85.913 , 37.2
254 , 273 , 370 , 291 , 117.388 , 120.0 , -8.82 , 0.0 , 85.932 , 35.224
254 , 273 , 369 , 291 , 116.4 , 120.0 , -8.896 , 0.0 , 85.965 , 37.2
254 , 274 , 369 , 291 , 116.25 , 120.0 , -8.409 , 0.0 , 85.996 , 37.501
253 , 273 , 369 , 290 , 117.239 , 120.0 , -8.337 , 0.0 , 86.013 , 35.522
253 , 273 , 370 , 291 , 118.377 , 120.0 , -8.746 , 0.0 , 86.031 , 33.247
253 , 274 , 370 , 290 , 118.089 , 120.0 , -7.787 , 0.0 , 86.046 , 33.822
253 , 274 , 371 , 290 , 119.08 , 120.0 , -7.722 , 0.0 , 86.097 , 31.84
253 , 275 , 371 , 290 , 118.95 , 120.0 , -7.245 , 0.0 , 86.114 , 32.101
252 , 274 , 371 , 289 , 119.942 , 120.0 , -7.184 , 0.0 , 86.129 , 30.117
252 , 275 , 371 , 289 , 119.821 , 120.0 , -6.71 , 0.0 , 86.146 , 30.359
252 , 275 , 372 , 288 , 120.702 , 120.0 , -6.183 , 0.0 , 86.179 , 28.596
252 , 275 , 371 , 288 , 119.708 , 120.0 , -6.234 , 0.0 , 86.196 , 30.584
252 , 276 , 372 , 287 , 120.503 , 120.0 , -5.237 , 0.0 , 86.213 , 28.994
252 , 276 , 372 , 288 , 120.599 , 120.0 , -5.711 , 0.0 , 86.23 , 28.803
251 , 276 , 372 , 288 , 121.594 , 120.0 , -5.664 , 0.0 , 86.246 , 26.813
251 , 276 , 372 , 287 , 121.499 , 120.0 , -5.194 , 0.0 , 86.263 , 27.002
251 , 277 , 372 , 286 , 121.334 , 120.0 , -4.254 , 0.0 , 86.279 , 27.332
251 , 277 , 372 , 285 , 121.264 , 120.0 , -3.783 , 0.0 , 86.296 , 27.472
251 , 277 , 372 , 286 , 121.334 , 120.0 , -4.254 , 0.0 , 86.329 , 27.332
251 , 277 , 373 , 286 , 122.332 , 120.0 , -4.219 , 0.0 , 86.345 , 25.337
250 , 278 , 373 , 286 , 123.26 , 120.0 , -3.721 , 0.0 , 86.362 , 23.48
251 , 278 , 374 , 286 , 123.26 , 120.0 , -3.721 , 0.0 , 86.392 , 23.48
250 , 278 , 374 , 285 , 124.197 , 120.0 , -3.231 , 0.0 , 86.398 , 21.605
250 , 278 , 374 , 284 , 124.145 , 120.0 , -2.77 , 0.0 , 86.412 , -21.71
250 , 279 , 374 , 283 , 124.064 , 120.0 , -1.848 , 0.0 , 86.429 , -21.871
250 , 279 , 375 , 283 , 125.064 , 120.0 , -1.833 , 0.0 , 86.462 , -19.872
249 , 280 , 375 , 282 , 126.016 , 120.0 , -0.909 , 0.0 , 86.495 , -17.968
249 , 281 , 375 , 281 , 126.0 , 120.0 , 0.0 , 0.0 , 86.529 , -18.0
250 , 282 , 375 , 280 , 125.016 , 120.0 , 0.917 , 0.0 , 86.563 , -19.968
249 , 282 , 375 , 280 , 126.016 , 120.0 , 0.909 , 0.0 , 86.58 , -17.968
249 , 282 , 375 , 279 , 126.036 , 120.0 , 1.364 , 0.0 , 86.595 , -17.929
250 , 283 , 375 , 279 , 125.064 , 120.0 , 1.833 , 0.0 , 86.612 , -19.872
249 , 284 , 375 , 279 , 126.099 , 120.0 , 2.272 , 0.0 , 86.629 , -17.802
250 , 284 , 376 , 279 , 126.099 , 120.0 , 2.272 , 0.0 , 86.646 , -17.802
249 , 284 , 375 , 279 , 126.099 , 120.0 , 2.272 , 0.0 , 86.661 , -17.802
250 , 286 , 376 , 278 , 126.254 , 120.0 , 3.633 , 0.0 , 86.679 , -17.493
249 , 286 , 375 , 278 , 126.254 , 120.0 , 3.633 , 0.0 , 86.695 , -17.493
249 , 286 , 375 , 277 , 126.321 , 120.0 , 4.086 , 0.0 , 86.711 , -17.358
249 , 287 , 375 , 277 , 126.396 , 120.0 , 4.538 , 0.0 , 86.728 , -17.208
250 , 287 , 375 , 277 , 125.399 , 120.0 , 4.574 , 0.0 , 86.746 , -19.201
249 , 288 , 375 , 276 , 126.57 , 120.0 , 5.44 , 0.0 , 86.762 , -16.86
250 , 288 , 375 , 276 , 125.575 , 120.0 , 5.484 , 0.0 , 86.782 , -18.851
250 , 289 , 375 , 275 , 125.782 , 120.0 , 6.39 , 0.0 , 86.794 , -18.437
250 , 290 , 375 , 275 , 125.897 , 120.0 , 6.843 , 0.0 , 86.811 , -18.206
250 , 290 , 374 , 274 , 125.028 , 120.0 , 7.352 , 0.0 , 86.827 , -19.944
251 , 290 , 374 , 274 , 124.036 , 120.0 , 7.411 , 0.0 , 86.862 , -21.927
252 , 291 , 374 , 273 , 123.321 , 120.0 , 8.393 , 0.0 , 86.878 , -23.359
251 , 291 , 373 , 273 , 123.321 , 120.0 , 8.393 , 0.0 , 86.894 , -23.359
252 , 292 , 373 , 272 , 122.642 , 120.0 , 9.386 , 0.0 , 86.91 , -24.716
252 , 293 , 373 , 272 , 122.809 , 120.0 , 9.846 , 0.0 , 86.96 , -24.382
252 , 293 , 373 , 271 , 122.984 , 120.0 , 10.305 , 0.0 , 86.982 , -24.033
253 , 294 , 373 , 271 , 122.184 , 120.0 , 10.85 , 0.0 , 86.994 , -25.631
253 , 294 , 372 , 271 , 121.202 , 120.0 , 10.939 , 0.0 , 87.028 , -27.595
253 , 294 , 373 , 271 , 122.184 , 120.0 , 10.85 , 0.0 , 87.045 , -25.631
253 , 294 , 372 , 270 , 121.396 , 120.0 , 11.402 , 0.0 , 87.061 , -27.208
253 , 295 , 372 , 270 , 121.598 , 120.0 , 11.864 , 0.0 , 87.077 , -26.805
254 , 296 , 372 , 270 , 120.83 , 120.0 , 12.426 , 0.0 , 87.112 , -28.339
254 , 295 , 372 , 269 , 120.83 , 120.0 , 12.426 , 0.0 , 87.127 , -28.339
254 , 296 , 372 , 270 , 120.83 , 120.0 , 12.426 , 0.0 , 87.161 , -28.339
254 , 296 , 372 , 269 , 121.05 , 120.0 , 12.888 , 0.0 , 87.178 , -27.901
254 , 296 , 371 , 269 , 120.075 , 120.0 , 12.995 , 0.0 , 87.193 , -29.85
254 , 296 , 372 , 269 , 121.05 , 120.0 , 12.888 , 0.0 , 87.211 , -27.901
254 , 296 , 371 , 268 , 120.304 , 120.0 , 13.459 , 0.0 , 87.227 , -29.392
255 , 296 , 371 , 268 , 119.331 , 120.0 , 13.57 , 0.0 , 87.247 , -31.337
255 , 296 , 372 , 268 , 120.304 , 120.0 , 13.459 , 0.0 , 87.276 , -29.392
255 , 296 , 371 , 268 , 119.331 , 120.0 , 13.57 , 0.0 , 87.294 , -31.337
255 , 297 , 371 , 268 , 119.57 , 120.0 , 14.036 , 0.0 , 87.31 , -30.86
255 , 297 , 372 , 268 , 120.54 , 120.0 , 13.921 , 0.0 , 87.327 , -28.919
255 , 297 , 371 , 268 , 119.57 , 120.0 , 14.036 , 0.0 , 87.343 , -30.86
255 , 297 , 372 , 268 , 120.54 , 120.0 , 13.921 , 0.0 , 87.376 , -28.919
253 , 295 , 372 , 269 , 121.807 , 120.0 , 12.325 , 0.0 , 87.394 , -26.386
253 , 294 , 372 , 270 , 121.396 , 120.0 , 11.402 , 0.0 , 87.41 , -27.208
254 , 293 , 372 , 270 , 120.221 , 120.0 , 11.03 , 0.0 , 87.426 , -29.559
254 , 293 , 371 , 270 , 119.239 , 120.0 , 11.121 , 0.0 , 87.445 , -31.521
254 , 293 , 370 , 270 , 118.258 , 120.0 , 11.215 , 0.0 , 87.459 , -33.484
255 , 293 , 370 , 269 , 117.478 , 120.0 , 11.788 , 0.0 , 87.476 , -35.045
255 , 293 , 371 , 270 , 118.258 , 120.0 , 11.215 , 0.0 , 87.493 , -33.484
256 , 292 , 370 , 270 , 116.103 , 120.0 , 10.923 , 0.0 , 87.51 , -37.793
256 , 293 , 370 , 270 , 116.297 , 120.0 , 11.407 , 0.0 , 87.542 , -37.406
257 , 292 , 369 , 270 , 114.14 , 120.0 , 11.113 , 0.0 , 87.559 , -41.719
257 , 293 , 369 , 270 , 114.337 , 120.0 , 11.605 , 0.0 , 87.594 , -41.326
257 , 293 , 369 , 271 , 114.14 , 120.0 , 11.113 , 0.0 , 87.612 , -41.719
257 , 293 , 368 , 270 , 113.358 , 120.0 , 11.706 , 0.0 , 87.643 , -43.284
257 , 292 , 368 , 270 , 113.159 , 120.0 , 11.211 , 0.0 , 87.659 , -43.682
257 , 292 , 369 , 270 , 114.14 , 120.0 , 11.113 , 0.0 , 87.676 , -41.719
257 , 292 , 369 , 271 , 113.952 , 120.0 , 10.62 , 0.0 , 87.694 , -42.097
257 , 292 , 369 , 270 , 114.14 , 120.0 , 11.113 , 0.0 , 87.709 , -41.719
257 , 292 , 369 , 271 , 113.952 , 120.0 , 10.62 , 0.0 , 87.742 , -42.097
257 , 291 , 369 , 271 , 113.772 , 120.0 , 10.125 , 0.0 , 87.758 , -42.457
257 , 291 , 370 , 271 , 114.756 , 120.0 , 10.037 , 0.0 , 87.809 , -40.487
256 , 291 , 370 , 271 , 115.741 , 120.0 , 9.951 , 0.0 , 87.825 , -38.518
256 , 291 , 369 , 271 , 114.756 , 120.0 , 10.037 , 0.0 , 87.841 , -40.487
256 , 291 , 369 , 272 , 114.586 , 120.0 , 9.545 , 0.0 , 87.858 , -40.828
256 , 290 , 370 , 271 , 115.572 , 120.0 , 9.462 , 0.0 , 87.875 , -38.855
256 , 290 , 370 , 272 , 115.412 , 120.0 , 8.973 , 0.0 , 87.893 , -39.175
255 , 290 , 371 , 272 , 117.388 , 120.0 , 8.82 , 0.0 , 87.909 , -35.224
256 , 290 , 370 , 272 , 115.412 , 120.0 , 8.973 , 0.0 , 87.924 , -39.175
255 , 289 , 370 , 273 , 116.108 , 120.0 , 7.921 , 0.0 , 87.941 , -37.785
255 , 289 , 371 , 273 , 117.098 , 120.0 , 7.853 , 0.0 , 87.96 , -35.804
254 , 289 , 371 , 274 , 117.958 , 120.0 , 7.306 , 0.0 , 87.991 , -34.085
254 , 288 , 371 , 274 , 117.835 , 120.0 , 6.823 , 0.0 , 88.025 , -34.331
254 , 288 , 371 , 275 , 117.72 , 120.0 , 6.34 , 0.0 , 88.041 , -34.56
253 , 288 , 372 , 275 , 119.708 , 120.0 , 6.234 , 0.0 , 88.057 , -30.584
254 , 288 , 371 , 275 , 117.72 , 120.0 , 6.34 , 0.0 , 88.075 , -34.56
253 , 287 , 371 , 275 , 118.609 , 120.0 , 5.807 , 0.0 , 88.091 , -32.783
252 , 287 , 371 , 276 , 119.507 , 120.0 , 5.281 , 0.0 , 88.116 , -30.985
252 , 287 , 372 , 276 , 120.503 , 120.0 , 5.237 , 0.0 , 88.128 , -28.994
252 , 286 , 372 , 276 , 120.416 , 120.0 , 4.764 , 0.0 , 88.141 , -29.168
251 , 286 , 372 , 276 , 121.413 , 120.0 , 4.724 , 0.0 , 88.159 , -27.175
252 , 285 , 372 , 277 , 120.266 , 120.0 , 3.814 , 0.0 , 88.174 , -29.467
251 , 285 , 372 , 277 , 121.264 , 120.0 , 3.783 , 0.0 , 88.191 , -27.472
251 , 284 , 372 , 277 , 121.202 , 120.0 , 3.311 , 0.0 , 88.207 , -27.595
251 , 284 , 373 , 278 , 122.147 , 120.0 , 2.816 , 0.0 , 88.224 , 25.705
252 , 283 , 373 , 278 , 121.103 , 120.0 , 2.366 , 0.0 , 88.258 , 27.793
251 , 283 , 373 , 279 , 122.066 , 120.0 , 1.878 , 0.0 , 88.274 , 25.869
252 , 283 , 373 , 279 , 121.066 , 120.0 , 1.893 , 0.0 , 88.29 , 27.868
252 , 282 , 373 , 279 , 121.037 , 120.0 , 1.42 , 0.0 , 88.307 , 27.926
251 , 282 , 373 , 280 , 122.016 , 120.0 , 0.939 , 0.0 , 88.323 , 25.967
252 , 281 , 373 , 280 , 121.004 , 120.0 , 0.474 , 0.0 , 88.34 , 27.992
252 , 281 , 374 , 280 , 122.004 , 120.0 , 0.47 , 0.0 , 88.357 , 25.992
252 , 280 , 373 , 281 , 121.004 , 120.0 , -0.474 , 0.0 , 88.373 , 27.992
251 , 280 , 374 , 281 , 123.004 , 120.0 , -0.466 , 0.0 , 88.392 , 23.992
252 , 279 , 374 , 282 , 122.037 , 120.0 , -1.409 , 0.0 , 88.411 , 25.926
251 , 279 , 374 , 282 , 123.037 , 120.0 , -1.397 , 0.0 , 88.425 , 23.927
252 , 279 , 374 , 282 , 122.037 , 120.0 , -1.409 , 0.0 , 88.443 , 25.926
252 , 278 , 374 , 283 , 122.102 , 120.0 , -2.347 , 0.0 , 88.456 , 25.795
252 , 278 , 373 , 283 , 121.103 , 120.0 , -2.366 , 0.0 , 88.475 , 27.793
253 , 277 , 373 , 284 , 120.204 , 120.0 , -3.338 , 0.0 , 88.492 , 29.592
253 , 276 , 373 , 285 , 120.337 , 120.0 , -4.289 , 0.0 , 88.528 , 29.326
253 , 276 , 373 , 286 , 120.416 , 120.0 , -4.764 , 0.0 , 88.542 , 29.168
253 , 276 , 372 , 286 , 119.419 , 120.0 , -4.803 , 0.0 , 88.558 , 31.161
254 , 275 , 372 , 287 , 118.609 , 120.0 , -5.807 , 0.0 , 88.575 , 32.783
254 , 275 , 373 , 288 , 119.708 , 120.0 , -6.234 , 0.0 , 88.59 , 30.584
254 , 275 , 372 , 288 , 118.714 , 120.0 , -6.287 , 0.0 , 88.612 , 32.572
255 , 274 , 372 , 288 , 117.835 , 120.0 , -6.823 , 0.0 , 88.639 , 34.331
255 , 274 , 371 , 288 , 116.842 , 120.0 , -6.882 , 0.0 , 88.656 , 36.316
255 , 274 , 371 , 289 , 116.966 , 120.0 , -7.368 , 0.0 , 88.674 , 36.068
256 , 274 , 371 , 289 , 115.974 , 120.0 , -7.431 , 0.0 , 88.69 , 38.052
256 , 273 , 371 , 289 , 116.108 , 120.0 , -7.921 , 0.0 , 88.709 , 37.785
256 , 273 , 371 , 290 , 116.25 , 120.0 , -8.409 , 0.0 , 88.724 , 37.501
256 , 272 , 371 , 290 , 116.4 , 120.0 , -8.896 , 0.0 , 88.757 , 37.2
256 , 272 , 370 , 291 , 115.572 , 120.0 , -9.462 , 0.0 , 88.772 , 38.855
256 , 272 , 371 , 291 , 116.559 , 120.0 , -9.382 , 0.0 , 88.789 , 36.882
256 , 271 , 371 , 291 , 116.726 , 120.0 , -9.866 , 0.0 , 88.805 , 36.548
256 , 271 , 371 , 292 , 116.902 , 120.0 , -10.349 , 0.0 , 88.856 , 36.197
256 , 270 , 371 , 292 , 117.085 , 120.0 , -10.83 , 0.0 , 88.874 , 35.829
256 , 270 , 372 , 293 , 118.258 , 120.0 , -11.215 , 0.0 , 88.906 , 33.484
256 , 271 , 372 , 293 , 118.068 , 120.0 , -10.739 , 0.0 , 88.923 , 33.864
255 , 270 , 371 , 293 , 118.258 , 120.0 , -11.215 , 0.0 , 88.939 , 33.484
255 , 270 , 372 , 293 , 119.239 , 120.0 , -11.121 , 0.0 , 88.955 , 31.521
255 , 270 , 373 , 293 , 120.221 , 120.0 , -11.03 , 0.0 , 88.973 , 29.559
256 , 270 , 372 , 293 , 118.258 , 120.0 , -11.215 , 0.0 , 88.99 , 33.484
